,file_name,extension,update_stamp,full_path,source
344,Kulkarni-2022-Multimodal Applications of 3D-Na.pdf,pdf,2022-07-25 12:39:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3651368886/Kulkarni-2022-Multimodal Applications of 3D-Na.pdf,dropbox
345,Cortes-2022-Pembrolizumab plus Chemotherapy in.pdf,pdf,2022-07-25 12:25:41,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1960709859/Cortes-2022-Pembrolizumab plus Chemotherapy in.pdf,dropbox
346,Heeney-2022-Ticagrelor versus placebo for the.pdf,pdf,2022-07-25 12:37:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1253207672/Heeney-2022-Ticagrelor versus placebo for the.pdf,dropbox
347,Aldibbiat-2022-Use of automated insulin delive.pdf,pdf,2023-01-04 11:37:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0238962599/Aldibbiat-2022-Use of automated insulin delive.pdf,dropbox
348,Padron-2022-Sotigalimab and_or nivolumab with.pdf,pdf,2023-01-04 11:41:52,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0110613201/Padron-2022-Sotigalimab and_or nivolumab with.pdf,dropbox
349,Dambroz-2022-The effect of physical fatigue on.pdf,pdf,2022-07-25 12:25:48,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0076065818/Dambroz-2022-The effect of physical fatigue on.pdf,dropbox
350,Al-Jamaei-2022-Radiation modulates expression.pdf,pdf,2023-01-04 11:48:13,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0937558954/Al-Jamaei-2022-Radiation modulates expression.pdf,dropbox
351,Carney-2022-The interface between U.S. primary.pdf,pdf,2022-07-25 12:25:00,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2260289380/Carney-2022-The interface between U.S. primary.pdf,dropbox
352,Tanaka-2021-Hypertension and dyslipidemia are.pdf,pdf,2023-01-04 11:21:19,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0352406218/Tanaka-2021-Hypertension and dyslipidemia are.pdf,dropbox
353,Dixon-2022-Economic assessments from experimen.pdf,pdf,2022-07-25 12:26:09,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3244173420/Dixon-2022-Economic assessments from experimen.pdf,dropbox
354,Seeholzer-2022-Prevalence of Social Determinan.pdf,pdf,2022-07-25 12:49:15,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0094307398/Seeholzer-2022-Prevalence of Social Determinan.pdf,dropbox
355,Barrett-2022-Holistic antenatal education clas.pdf,pdf,2022-07-25 12:24:06,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1374344043/Barrett-2022-Holistic antenatal education clas.pdf,dropbox
356,Janssen-2022-Neoadjuvant Radiotherapy After (m.pdf,pdf,2023-01-04 11:42:18,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2886756950/Janssen-2022-Neoadjuvant Radiotherapy After (m.pdf,dropbox
357,Yang-2022-Procaine Abrogates the Epithelial-Me.pdf,pdf,2023-01-04 11:20:01,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2044897761/Yang-2022-Procaine Abrogates the Epithelial-Me.pdf,dropbox
358,Tao-2017-Induced p53 loss in mouse luminal cel.pdf,pdf,2023-01-04 11:51:21,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2967581134/Tao-2017-Induced p53 loss in mouse luminal cel.pdf,dropbox
359,Lonsinger-2022-Co-occurrence models fail to in.pdf,pdf,2022-07-25 12:40:24,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2711809226/Lonsinger-2022-Co-occurrence models fail to in.pdf,dropbox
360,Malluche-2022-Prevalence of low bone formation.pdf,pdf,2022-07-25 12:41:02,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1251300606/Malluche-2022-Prevalence of low bone formation.pdf,dropbox
361,Terlecka-2021-MET Gene Dysregulation as a Prom.pdf,pdf,2022-08-03 17:09:16,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0304089171/Terlecka-2021-MET Gene Dysregulation as a Prom.pdf,dropbox
362,Bernstein-2022-Summarizing Study Characteristi.pdf,pdf,2022-07-25 12:24:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3616831742/Bernstein-2022-Summarizing Study Characteristi.pdf,dropbox
363,Aksorn-2021-Analysis of the Protein-Protein In.pdf,pdf,2022-07-25 18:01:20,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2559310617/Aksorn-2021-Analysis of the Protein-Protein In.pdf,dropbox
364,Banner-2022-Myasthenia gravis in pregnancy_ Sy.pdf,pdf,2022-07-25 12:23:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1129566413/Banner-2022-Myasthenia gravis in pregnancy_ Sy.pdf,dropbox
365,Littell-2022-The Campbell Collaboration's syst.pdf,pdf,2022-07-25 12:40:09,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1748349614/Littell-2022-The Campbell Collaboration's syst.pdf,dropbox
366,Liu-2022-Superoxide Dismutase and Glutathione.pdf,pdf,2022-07-25 12:40:15,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2009726312/Liu-2022-Superoxide Dismutase and Glutathione.pdf,dropbox
367,Kitajima-2022-Relationship Between Episodic No.pdf,pdf,2022-07-25 12:39:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1498617647/Kitajima-2022-Relationship Between Episodic No.pdf,dropbox
368,Tsai-2022-MicroRNA-148a induces apoptosis and.pdf,pdf,2023-01-04 11:46:45,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1505193511/Tsai-2022-MicroRNA-148a induces apoptosis and.pdf,dropbox
369,"2021-MicroRNA-613 suppresses proliferation, mi.pdf",pdf,2022-07-25 15:35:39,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1289360871/2021-MicroRNA-613 suppresses proliferation, mi.pdf",dropbox
370,Park-2022-Sox17 Deficiency Promotes Pulmonary.pdf,pdf,2023-01-04 11:47:11,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2863818118/Park-2022-Sox17 Deficiency Promotes Pulmonary.pdf,dropbox
371,Yang-2022-Redox dyshomeostasis modulation of t.pdf,pdf,2023-01-04 11:46:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1748349613/Yang-2022-Redox dyshomeostasis modulation of t.pdf,dropbox
372,Borse-2022-Early evaluation of a next-generati.pdf,pdf,2022-07-25 12:24:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2511712092/Borse-2022-Early evaluation of a next-generati.pdf,dropbox
373,Peneva-2021-Delta neutrophil index_ in search.pdf,pdf,2022-07-25 12:48:30,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2714788437/Peneva-2021-Delta neutrophil index_ in search.pdf,dropbox
374,Decelles-2022-Determinants of exclusive breast.pdf,pdf,2022-07-25 12:27:41,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1776808933/Decelles-2022-Determinants of exclusive breast.pdf,dropbox
375,Ebisu-2022-Mycobacterium abscessus Infections.pdf,pdf,2022-07-25 12:26:24,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2027907669/Ebisu-2022-Mycobacterium abscessus Infections.pdf,dropbox
376,Chen-2022-Efficacy and safety of transcatheter.pdf,pdf,2022-07-25 12:25:29,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1911165193/Chen-2022-Efficacy and safety of transcatheter.pdf,dropbox
377,Alsaad-2022-ENVI-met validation data accompani.pdf,pdf,2022-07-25 18:01:32,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2551743279/Alsaad-2022-ENVI-met validation data accompani.pdf,dropbox
378,Theng-2022-Characterization of hearing-impairm.pdf,pdf,2022-07-25 12:50:30,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2328268795/Theng-2022-Characterization of hearing-impairm.pdf,dropbox
379,Manouchehrian-2022-Propofol versus lidocaine o.pdf,pdf,2023-01-04 11:49:06,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0690367769/Manouchehrian-2022-Propofol versus lidocaine o.pdf,dropbox
380,Uchikawa-2021-Structural basis of the activati.pdf,pdf,2022-08-03 17:09:23,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2426206509/Uchikawa-2021-Structural basis of the activati.pdf,dropbox
381,Murphy-2022-Considerations for supporting mean.pdf,pdf,2022-07-25 12:42:15,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3169268460/Murphy-2022-Considerations for supporting mean.pdf,dropbox
382,Maek-2022-Is prehospital intubation of severel.pdf,pdf,2023-01-04 11:49:12,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1910858269/Maek-2022-Is prehospital intubation of severel.pdf,dropbox
383,Kreysing-2022-[Standardized concentrations for.pdf,pdf,2022-07-25 12:39:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2283978991/Kreysing-2022-[Standardized concentrations for.pdf,dropbox
384,Mannion-2022-Investigation of Inactive Disease.pdf,pdf,2022-07-25 12:41:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2273590853/Mannion-2022-Investigation of Inactive Disease.pdf,dropbox
385,Shi-2022-PD-L1 and the Clinical Outcomes of Ov.pdf,pdf,2023-01-04 11:46:57,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0037487769/Shi-2022-PD-L1 and the Clinical Outcomes of Ov.pdf,dropbox
386,Ali-2021-Met is required for oligodendrocyte p.pdf,pdf,2022-07-25 18:01:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1762924393/Ali-2021-Met is required for oligodendrocyte p.pdf,dropbox
387,Larsson-2022-Teamwork in home care nursing_ A.pdf,pdf,2022-07-25 12:39:58,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0337453826/Larsson-2022-Teamwork in home care nursing_ A.pdf,dropbox
388,Liu-2022-Metformin Attenuates Cardiac Hypertro.pdf,pdf,2022-07-25 12:40:19,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1369602726/Liu-2022-Metformin Attenuates Cardiac Hypertro.pdf,dropbox
389,"2021-Notice of Concern_ Benoist CC, Kawas LH.pdf",pdf,2022-07-25 15:35:43,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3126071313/2021-Notice of Concern_ Benoist CC, Kawas LH.pdf",dropbox
390,"Wang-2022-WRQ-2, a gemcitabine prodrug, revers.pdf",pdf,2023-01-12 17:10:22,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2426206507/Wang-2022-WRQ-2, a gemcitabine prodrug, revers.pdf",dropbox
391,Ballmann-2022-Nurse-led education of people wi.pdf,pdf,2022-07-25 12:23:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4059243604/Ballmann-2022-Nurse-led education of people wi.pdf,dropbox
392,Nikaido-2022-Efficacy and Safety of Add-on Mir.pdf,pdf,2022-07-25 12:47:58,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3416883994/Nikaido-2022-Efficacy and Safety of Add-on Mir.pdf,dropbox
393,Chao-2022-Nutrient Condition in the Microenvir.pdf,pdf,2022-07-25 12:25:16,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3138376569/Chao-2022-Nutrient Condition in the Microenvir.pdf,dropbox
394,Watson-2022-Blood tests in primary care_ A qua.pdf,pdf,2022-07-25 12:51:25,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3415373266/Watson-2022-Blood tests in primary care_ A qua.pdf,dropbox
395,Na-2021-Automated alert and activation of medi.pdf,pdf,2023-01-04 11:21:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3264626265/Na-2021-Automated alert and activation of medi.pdf,dropbox
396,Nagata-2022-Assessment of vitamin D among male.pdf,pdf,2022-07-25 12:47:10,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1859031536/Nagata-2022-Assessment of vitamin D among male.pdf,dropbox
397,van Blydenstein-2021-Prevalence and Trajectory.pdf,pdf,2023-01-04 11:48:27,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3416883993/van Blydenstein-2021-Prevalence and Trajectory.pdf,dropbox
398,Wang-2022-Identification of a Novel Risk Model.pdf,pdf,2022-07-25 12:51:41,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3538027085/Wang-2022-Identification of a Novel Risk Model.pdf,dropbox
399,Burrows-2022-Fast Tracking Assessment of Atten.pdf,pdf,2022-07-25 12:24:45,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3617318129/Burrows-2022-Fast Tracking Assessment of Atten.pdf,dropbox
400,Socinski-2021-MET Exon 14 Skipping Mutations i.pdf,pdf,2022-08-03 17:09:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4059243603/Socinski-2021-MET Exon 14 Skipping Mutations i.pdf,dropbox
401,Martinez-Urbist-2022-Role of NAFLD on the Heal.pdf,pdf,2022-07-25 12:41:19,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2863818119/Martinez-Urbist-2022-Role of NAFLD on the Heal.pdf,dropbox
402,Kim-2022-Association between cancer stem cell.pdf,pdf,2023-01-04 11:20:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0945117275/Kim-2022-Association between cancer stem cell.pdf,dropbox
403,Von Hoff-2021-A Grant-Based Experiment to Trai.pdf,pdf,2023-01-04 11:37:48,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1776808932/Von Hoff-2021-A Grant-Based Experiment to Trai.pdf,dropbox
404,Suhard-2022-Early Plasma Magnesium in Near-Ter.pdf,pdf,2023-01-04 11:48:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2714788436/Suhard-2022-Early Plasma Magnesium in Near-Ter.pdf,dropbox
405,Nahm-2022-Using three scenarios to explain lif.pdf,pdf,2023-01-04 11:36:51,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2027907668/Nahm-2022-Using three scenarios to explain lif.pdf,dropbox
406,Shaw-2021-Dietary Supplementation for Para-Ath.pdf,pdf,2023-01-04 11:21:30,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1911165192/Shaw-2021-Dietary Supplementation for Para-Ath.pdf,dropbox
407,Jhaveri-2022-Aflibercept Monotherapy or Bevaci.pdf,pdf,2022-07-25 12:38:29,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1242608872/Jhaveri-2022-Aflibercept Monotherapy or Bevaci.pdf,dropbox
408,Feng-2022-Network Pharmacology and Transcripto.pdf,pdf,2023-01-04 11:42:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1498617646/Feng-2022-Network Pharmacology and Transcripto.pdf,dropbox
409,Singh-2021-Targeting eIF4A-Dependent Translati.pdf,pdf,2023-01-12 17:08:55,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3305865141/Singh-2021-Targeting eIF4A-Dependent Translati.pdf,dropbox
410,Suthiram-2021-Towards Facile Radiolabeling and.pdf,pdf,2022-08-03 17:09:43,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1129566412/Suthiram-2021-Towards Facile Radiolabeling and.pdf,dropbox
411,Wilairatana-2022-Prevalence and risk of Plasmo.pdf,pdf,2023-01-04 11:20:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0304089170/Wilairatana-2022-Prevalence and risk of Plasmo.pdf,dropbox
412,Fanciulli-2022-A multiplex pedigree with patho.pdf,pdf,2022-07-25 12:27:16,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2706896572/Fanciulli-2022-A multiplex pedigree with patho.pdf,dropbox
413,Dawson-2022-Adaptive increases in respiratory.pdf,pdf,2023-01-04 11:49:59,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0670752505/Dawson-2022-Adaptive increases in respiratory.pdf,dropbox
414,Kelley-2022-Exercise and Cardiovascular Diseas.pdf,pdf,2022-07-25 12:39:14,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2643543676/Kelley-2022-Exercise and Cardiovascular Diseas.pdf,dropbox
415,Liu-2022-Oridonin represses epithelial-mesench.pdf,pdf,2023-01-04 11:47:23,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1336092621/Liu-2022-Oridonin represses epithelial-mesench.pdf,dropbox
416,Lin-2022-Incidence and clinical characteristic.pdf,pdf,2023-01-04 11:42:01,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0653448035/Lin-2022-Incidence and clinical characteristic.pdf,dropbox
417,Singh-2021-Prostate Cancer Dormancy and Reacti.pdf,pdf,2023-01-04 11:21:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3138376568/Singh-2021-Prostate Cancer Dormancy and Reacti.pdf,dropbox
418,Malaty-2022-Does the 5-2-1 criteria identify p.pdf,pdf,2023-01-04 11:20:27,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4059243602/Malaty-2022-Does the 5-2-1 criteria identify p.pdf,dropbox
419,"Botson-2022-A multicentre, efficacy and safety.pdf",pdf,2023-01-04 11:21:12,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3617318128/Botson-2022-A multicentre, efficacy and safety.pdf",dropbox
420,Jin-2022-Association between Perceived Salt In.pdf,pdf,2022-07-25 12:38:38,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0501772890/Jin-2022-Association between Perceived Salt In.pdf,dropbox
421,Petrini-2022-Amivantamab in the Treatment of M.pdf,pdf,2023-01-04 11:47:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2273590852/Petrini-2022-Amivantamab in the Treatment of M.pdf,dropbox
422,Nahm-2022-Using three scenarios to explain lif.pdf,pdf,2023-01-04 11:41:52,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2795514973/Nahm-2022-Using three scenarios to explain lif.pdf,dropbox
423,Hopkins-2022-PRELP Regulates Cell-Cell Adhesio.pdf,pdf,2023-01-04 11:47:44,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3169268459/Hopkins-2022-PRELP Regulates Cell-Cell Adhesio.pdf,dropbox
424,Fu-2022-Research progress on microRNAs as mole.pdf,pdf,2023-01-04 11:42:56,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2283978990/Fu-2022-Research progress on microRNAs as mole.pdf,dropbox
425,Zhou-2022-A Novel Immune-Related Gene Prognost.pdf,pdf,2023-01-04 11:44:52,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1307565983/Zhou-2022-A Novel Immune-Related Gene Prognost.pdf,dropbox
426,"Halouani-2022-[Anxiety, depression and stress-.pdf",pdf,2022-07-25 12:37:39,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1307565984/Halouani-2022-[Anxiety, depression and stress-.pdf",dropbox
427,Urabe-2022-Activation of p53 After Irradiation.pdf,pdf,2023-01-04 11:20:09,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2426206508/Urabe-2022-Activation of p53 After Irradiation.pdf,dropbox
428,Yaka-2022-Evaluation of the relationship betwe.pdf,pdf,2022-07-25 12:51:48,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0856363827/Yaka-2022-Evaluation of the relationship betwe.pdf,dropbox
429,Xu-2022-Evaluation of the correlation between.pdf,pdf,2022-07-25 12:52:20,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0242588954/Xu-2022-Evaluation of the correlation between.pdf,dropbox
430,Igala-2022-[Socio-demographic and economic pro.pdf,pdf,2022-07-25 12:38:23,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2795514974/Igala-2022-[Socio-demographic and economic pro.pdf,dropbox
431,Agrawal-2022-Desidustat in Anemia due to Non-D.pdf,pdf,2023-01-04 11:50:05,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2328268794/Agrawal-2022-Desidustat in Anemia due to Non-D.pdf,dropbox
432,Zhang-2022-Cascade-Enhanced Catalytic Nanocomp.pdf,pdf,2023-01-04 11:48:21,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2880811461/Zhang-2022-Cascade-Enhanced Catalytic Nanocomp.pdf,dropbox
433,Papava-2022-The Role of Urinary Nitrite in Pre.pdf,pdf,2022-07-25 12:48:09,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4057784573/Papava-2022-The Role of Urinary Nitrite in Pre.pdf,dropbox
434,"Wang-2022-A miR-34a-guided, tRNA(i)(Met)-deriv.pdf",pdf,2023-01-04 11:46:48,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3896290002/Wang-2022-A miR-34a-guided, tRNA(i)(Met)-deriv.pdf",dropbox
435,Gao-2022-Aldosterone_direct renin concentratio.pdf,pdf,2022-07-25 12:37:14,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1953443376/Gao-2022-Aldosterone_direct renin concentratio.pdf,dropbox
436,Zheng-2021-Circ_0079558 promotes papillary thy.pdf,pdf,2022-07-25 18:03:31,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1116945487/Zheng-2021-Circ_0079558 promotes papillary thy.pdf,dropbox
437,Tholl-2022-Musculoskeletal disorders in video.pdf,pdf,2022-07-25 12:50:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3279368498/Tholl-2022-Musculoskeletal disorders in video.pdf,dropbox
438,Zhao-2022-HGF_c-Met_ A Key Promoter in Liver R.pdf,pdf,2022-07-25 18:02:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0333293469/Zhao-2022-HGF_c-Met_ A Key Promoter in Liver R.pdf,dropbox
439,Brezmes-2022-Urine NMR Metabolomics for Precis.pdf,pdf,2023-01-04 11:48:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2033505235/Brezmes-2022-Urine NMR Metabolomics for Precis.pdf,dropbox
440,Oliver-Caldes-2022-Long-Term Responders After.pdf,pdf,2022-07-25 12:47:41,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1747844822/Oliver-Caldes-2022-Long-Term Responders After.pdf,dropbox
441,Melnyk-2022-Associations among infection preve.pdf,pdf,2022-07-25 12:41:45,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1404196431/Melnyk-2022-Associations among infection preve.pdf,dropbox
442,Lou-2022-Effects of Mood Regulation on Sociode.pdf,pdf,2022-07-25 12:40:39,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2389393258/Lou-2022-Effects of Mood Regulation on Sociode.pdf,dropbox
443,Quinn-2021-YAP and beta-Catenin Cooperate to D.pdf,pdf,2023-01-04 16:54:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4126499367/Quinn-2021-YAP and beta-Catenin Cooperate to D.pdf,dropbox
444,Liu-2023-Comprehensive analysis of cuproptosis.pdf,pdf,2023-01-12 17:10:08,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0719885383/Liu-2023-Comprehensive analysis of cuproptosis.pdf,dropbox
445,Xi-2022-Combination treatment with hENT1 and m.pdf,pdf,2023-01-12 17:10:22,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2442186212/Xi-2022-Combination treatment with hENT1 and m.pdf,dropbox
446,D'Souza-2022-Management of blunt cerebrovascul.pdf,pdf,2023-01-04 11:21:05,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1687926651/D'Souza-2022-Management of blunt cerebrovascul.pdf,dropbox
447,Sun-2021-A case report of response to crizotin.pdf,pdf,2022-08-03 17:10:09,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4146382461/Sun-2021-A case report of response to crizotin.pdf,dropbox
448,Spiti-2022-How social media data are being use.pdf,pdf,2022-07-25 12:50:00,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0980356728/Spiti-2022-How social media data are being use.pdf,dropbox
449,Stefansson-2022-Topical treatment of diabetic.pdf,pdf,2022-07-25 12:50:11,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0294110991/Stefansson-2022-Topical treatment of diabetic.pdf,dropbox
450,Tantarattanapon-2022-Comparison of Sustained R.pdf,pdf,2023-01-04 11:48:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1255387089/Tantarattanapon-2022-Comparison of Sustained R.pdf,dropbox
451,Ai-2022-Comprehensive analysis of MET mutation.pdf,pdf,2022-07-25 12:23:27,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2442186215/Ai-2022-Comprehensive analysis of MET mutation.pdf,dropbox
452,Yoon-2022-Distinct Changes in Microbiota-Media.pdf,pdf,2023-01-04 11:19:56,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0719885384/Yoon-2022-Distinct Changes in Microbiota-Media.pdf,dropbox
453,Russell-2021-Improvements in Glycemic Control.pdf,pdf,2023-01-04 11:37:54,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4172670837/Russell-2021-Improvements in Glycemic Control.pdf,dropbox
454,Chua-2022-Perceptions of Hospital-at-Home Amon.pdf,pdf,2023-01-04 11:21:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1376710096/Chua-2022-Perceptions of Hospital-at-Home Amon.pdf,dropbox
455,"Tang-2021-Discovery of Potent, Selective Triaz.pdf",pdf,2022-08-03 17:09:29,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3516616716/Tang-2021-Discovery of Potent, Selective Triaz.pdf",dropbox
456,Puzzitiello-2022-Current Status Regarding the.pdf,pdf,2022-07-25 12:48:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0861109485/Puzzitiello-2022-Current Status Regarding the.pdf,dropbox
457,Hanley-2022-Communication partners experiences.pdf,pdf,2022-07-25 12:37:40,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2379086070/Hanley-2022-Communication partners experiences.pdf,dropbox
